date,filter,text
31 December 2012,starbucks,starbucks's yearly stock price <b>increased</b> by 37.36%
31 December 2013,starbucks,starbucks's yearly stock price <b>increased</b> by 33.52%
31 December 2014,starbucks,starbucks's yearly stock price <b>increased</b> by 13.57%
31 December 2015,starbucks,starbucks's yearly stock price <b>increased</b> by 43.04%
31 December 2016,starbucks,starbucks's yearly stock price <b>increased</b> by 7.61%
31 December 2017,starbucks,starbucks's yearly stock price <b>increased</b> by 2.90%
31 December 2018,starbucks,starbucks's yearly stock price <b>increased</b> by 2.55%
31 December 2019,starbucks,starbucks's yearly stock price <b>increased</b> by 44.71%
31 December 2020,starbucks,starbucks's yearly stock price <b>increased</b> by 3.74%
31 December 2021,starbucks,starbucks's yearly stock price <b>increased</b> by 25.86%
31 December 2009,aflac,aflac's yearly stock price <b>decreased</b> by 38.08%
31 December 2010,aflac,aflac's yearly stock price <b>increased</b> by 51.00%
31 December 2011,aflac,aflac's yearly stock price <b>decreased</b> by 5.22%
31 December 2012,aflac,aflac's yearly stock price <b>increased</b> by 1.75%
31 December 2013,aflac,aflac's yearly stock price <b>increased</b> by 28.50%
31 December 2014,aflac,aflac's yearly stock price <b>increased</b> by 8.48%
31 December 2015,aflac,aflac's yearly stock price <b>increased</b> by 3.11%
31 December 2016,aflac,aflac's yearly stock price <b>increased</b> by 12.66%
31 December 2017,aflac,aflac's yearly stock price <b>increased</b> by 17.76%
31 December 2018,aflac,aflac's yearly stock price <b>increased</b> by 17.53%
31 December 2019,aflac,aflac's yearly stock price <b>increased</b> by 17.28%
31 December 2020,aflac,aflac's yearly stock price <b>decreased</b> by 20.89%
31 December 2021,aflac,aflac's yearly stock price <b>increased</b> by 17.25%
31 December 2009,biogen,biogen's yearly stock price <b>decreased</b> by 11.70%
31 December 2010,biogen,biogen's yearly stock price <b>increased</b> by 15.15%
31 December 2011,biogen,biogen's yearly stock price <b>increased</b> by 63.20%
31 December 2012,biogen,biogen's yearly stock price <b>increased</b> by 48.42%
31 December 2013,biogen,biogen's yearly stock price <b>increased</b> by 57.70%
31 December 2014,biogen,biogen's yearly stock price <b>increased</b> by 47.71%
31 December 2015,biogen,biogen's yearly stock price <b>increased</b> by 10.88%
31 December 2016,biogen,biogen's yearly stock price <b>decreased</b> by 20.53%
31 December 2017,biogen,biogen's yearly stock price <b>increased</b> by 3.87%
31 December 2018,biogen,biogen's yearly stock price <b>increased</b> by 7.76%
31 December 2019,biogen,biogen's yearly stock price <b>decreased</b> by 15.97%
31 December 2020,biogen,biogen's yearly stock price <b>increased</b> by 8.26%
31 December 2021,biogen,biogen's yearly stock price <b>decreased</b> by 5.83%
31 December 2009,mondelezinternational,mondelezinternational's yearly stock price <b>decreased</b> by 10.47%
31 December 2010,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 20.12%
31 December 2011,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 16.93%
31 December 2012,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 19.50%
31 December 2013,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 20.75%
31 December 2014,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 19.06%
31 December 2015,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 15.66%
31 December 2016,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 6.51%
31 December 2017,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 3.22%
31 December 2018,mondelezinternational,mondelezinternational's yearly stock price <b>decreased</b> by 0.83%
31 December 2019,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 25.01%
31 December 2020,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 8.17%
31 December 2021,mondelezinternational,mondelezinternational's yearly stock price <b>increased</b> by 4.92%
31 December 2009,gartner,gartner's yearly stock price <b>decreased</b> by 22.94%
31 December 2010,gartner,gartner's yearly stock price <b>increased</b> by 69.90%
31 December 2011,gartner,gartner's yearly stock price <b>increased</b> by 42.31%
31 December 2012,gartner,gartner's yearly stock price <b>increased</b> by 16.70%
31 December 2013,gartner,gartner's yearly stock price <b>increased</b> by 31.29%
31 December 2014,gartner,gartner's yearly stock price <b>increased</b> by 27.40%
31 December 2015,gartner,gartner's yearly stock price <b>increased</b> by 17.41%
31 December 2016,gartner,gartner's yearly stock price <b>increased</b> by 7.63%
31 December 2017,gartner,gartner's yearly stock price <b>increased</b> by 25.40%
31 December 2018,gartner,gartner's yearly stock price <b>increased</b> by 16.80%
31 December 2019,gartner,gartner's yearly stock price <b>increased</b> by 9.43%
31 December 2020,gartner,gartner's yearly stock price <b>decreased</b> by 11.75%
31 December 2021,gartner,gartner's yearly stock price <b>increased</b> by 25.92%
31 December 2009,dish,dish's yearly stock price <b>decreased</b> by 36.57%
31 December 2010,dish,dish's yearly stock price <b>increased</b> by 34.50%
31 December 2011,dish,dish's yearly stock price <b>increased</b> by 30.55%
31 December 2012,dish,dish's yearly stock price <b>increased</b> by 31.28%
31 December 2013,dish,dish's yearly stock price <b>increased</b> by 40.89%
31 December 2014,dish,dish's yearly stock price <b>increased</b> by 45.64%
31 December 2015,dish,dish's yearly stock price <b>increased</b> by 7.02%
31 December 2016,dish,dish's yearly stock price <b>decreased</b> by 23.12%
31 December 2017,dish,dish's yearly stock price <b>increased</b> by 13.47%
31 December 2018,dish,dish's yearly stock price <b>decreased</b> by 38.62%
31 December 2019,dish,dish's yearly stock price <b>decreased</b> by 4.73%
31 December 2020,dish,dish's yearly stock price <b>decreased</b> by 10.20%
31 December 2009,analogdevices,analogdevices's yearly stock price <b>decreased</b> by 7.18%
31 December 2010,analogdevices,analogdevices's yearly stock price <b>increased</b> by 28.87%
31 December 2011,analogdevices,analogdevices's yearly stock price <b>increased</b> by 22.81%
31 December 2012,analogdevices,analogdevices's yearly stock price <b>increased</b> by 9.01%
31 December 2013,analogdevices,analogdevices's yearly stock price <b>increased</b> by 23.41%
31 December 2014,analogdevices,analogdevices's yearly stock price <b>increased</b> by 13.55%
31 December 2015,analogdevices,analogdevices's yearly stock price <b>increased</b> by 19.28%
31 December 2016,analogdevices,analogdevices's yearly stock price <b>increased</b> by 3.96%
31 December 2017,analogdevices,analogdevices's yearly stock price <b>increased</b> by 39.03%
31 December 2018,analogdevices,analogdevices's yearly stock price <b>increased</b> by 14.78%
31 December 2019,analogdevices,analogdevices's yearly stock price <b>increased</b> by 20.69%
31 December 2020,analogdevices,analogdevices's yearly stock price <b>increased</b> by 10.14%
31 December 2021,analogdevices,analogdevices's yearly stock price <b>increased</b> by 33.06%
31 December 2009,internationalpaper,internationalpaper's yearly stock price <b>decreased</b> by 29.33%
31 December 2010,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 50.20%
31 December 2011,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 18.55%
31 December 2012,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 23.52%
31 December 2013,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 40.55%
31 December 2014,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 10.49%
31 December 2015,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 2.12%
31 December 2016,internationalpaper,internationalpaper's yearly stock price <b>decreased</b> by 5.22%
31 December 2017,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 30.01%
31 December 2018,internationalpaper,internationalpaper's yearly stock price <b>decreased</b> by 1.05%
31 December 2019,internationalpaper,internationalpaper's yearly stock price <b>decreased</b> by 12.15%
31 December 2020,internationalpaper,internationalpaper's yearly stock price <b>decreased</b> by 5.75%
31 December 2021,internationalpaper,internationalpaper's yearly stock price <b>increased</b> by 30.37%
31 December 2009,dteenergy,dteenergy's yearly stock price <b>decreased</b> by 10.76%
31 December 2010,dteenergy,dteenergy's yearly stock price <b>increased</b> by 42.96%
31 December 2011,dteenergy,dteenergy's yearly stock price <b>increased</b> by 13.36%
31 December 2012,dteenergy,dteenergy's yearly stock price <b>increased</b> by 21.87%
31 December 2013,dteenergy,dteenergy's yearly stock price <b>increased</b> by 21.33%
31 December 2014,dteenergy,dteenergy's yearly stock price <b>increased</b> by 17.14%
31 December 2015,dteenergy,dteenergy's yearly stock price <b>increased</b> by 9.96%
31 December 2016,dteenergy,dteenergy's yearly stock price <b>increased</b> by 17.72%
31 December 2017,dteenergy,dteenergy's yearly stock price <b>increased</b> by 20.31%
31 December 2018,dteenergy,dteenergy's yearly stock price <b>increased</b> by 3.90%
31 December 2019,dteenergy,dteenergy's yearly stock price <b>increased</b> by 20.67%
31 December 2020,dteenergy,dteenergy's yearly stock price <b>decreased</b> by 4.67%
31 December 2021,dteenergy,dteenergy's yearly stock price <b>increased</b> by 6.77%
31 December 2009,lasvegassands,lasvegassands's yearly stock price <b>decreased</b> by 79.39%
31 December 2010,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 180.68%
31 December 2011,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 52.10%
31 December 2012,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 8.87%
31 December 2013,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 36.85%
31 December 2014,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 21.87%
31 December 2015,lasvegassands,lasvegassands's yearly stock price <b>decreased</b> by 25.25%
31 December 2016,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 4.81%
31 December 2017,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 26.34%
31 December 2018,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 16.02%
31 December 2019,lasvegassands,lasvegassands's yearly stock price <b>decreased</b> by 6.09%
31 December 2020,lasvegassands,lasvegassands's yearly stock price <b>decreased</b> by 9.89%
31 December 2021,lasvegassands,lasvegassands's yearly stock price <b>increased</b> by 5.64%
31 December 2009,fordmotor,fordmotor's yearly stock price <b>increased</b> by 13.41%
31 December 2010,fordmotor,fordmotor's yearly stock price <b>increased</b> by 124.26%
31 December 2011,fordmotor,fordmotor's yearly stock price <b>increased</b> by 2.03%
31 December 2012,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 16.18%
31 December 2013,fordmotor,fordmotor's yearly stock price <b>increased</b> by 43.60%
31 December 2014,fordmotor,fordmotor's yearly stock price <b>increased</b> by 6.48%
31 December 2015,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 2.13%
31 December 2016,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 10.27%
31 December 2017,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 1.36%
31 December 2018,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 6.16%
31 December 2019,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 5.09%
31 December 2020,fordmotor,fordmotor's yearly stock price <b>decreased</b> by 20.44%
31 December 2021,fordmotor,fordmotor's yearly stock price <b>increased</b> by 50.90%
31 December 2017,lambweston,lambweston's yearly stock price <b>increased</b> by 34.19%
31 December 2018,lambweston,lambweston's yearly stock price <b>increased</b> by 49.77%
31 December 2019,lambweston,lambweston's yearly stock price <b>increased</b> by 8.12%
31 December 2020,lambweston,lambweston's yearly stock price <b>decreased</b> by 1.25%
31 December 2021,lambweston,lambweston's yearly stock price <b>increased</b> by 11.27%
31 December 2010,dollargeneral,dollargeneral's yearly stock price <b>increased</b> by 21.23%
31 December 2011,dollargeneral,dollargeneral's yearly stock price <b>increased</b> by 21.54%
31 December 2012,dollargeneral,dollargeneral's yearly stock price <b>increased</b> by 40.45%
31 December 2013,dollargeneral,dollargeneral's yearly stock price <b>increased</b> by 11.40%
31 December 2014,dollargeneral,dollargeneral's yearly stock price <b>increased</b> by 13.26%
31 December 2015,dollargeneral,dollargeneral's yearly stock price <b>increased</b> by 21.35%
